review_id,snippet_pt,review_creation_date,snippet_en
d6c0b888949f0c3f236d67f588913930,trabalho com profissionalismo das lojas lannister. indico com certeza,2018-07-01,I work with the professionalism of Lannister stores. I definitely recommend
f4d2c6ed9bebda9d41573e30f3d629b5,"O MP3 player não funciona, mesmo trocando a pilha diversas vezes. Tive que devolver.",2017-11-05,"The MP3 player does not work, even after changing the battery several times. I had to return it."
91283389ca8846dd242990c799a85f5e,super recomendo o produto que é muito bom!,2017-08-17,super recommend the product that is very good!
5159ec80ded330546c2f4a3d23c911d2,"Pré treino muito bom, um dos melhores do mercado, se não for o melhor. ",2017-10-07,"Very good pre workout, one of the best on the market, if not the best."
308400be88a43702db20fbb71b6cff74," A loja postou o produto de e mediato o correio demorou um pouco
",2017-07-11,The store posted the product from and immediately the mail took a while
557d0e6fe3a03460bb041cd5b3f7427d,"Sempre compro no stark e sempre sou bem atendido, site eficiente e produtos de ótima qualidade, recomendo a todos podem comprar de olhos fechados! ",2017-05-24,"I always buy at stark and I'm always well attended, efficient website and great quality products, I recommend everyone can buy with their eyes closed!"
513f392b12d02aef2c303846b4710eb6,Muito bom desde da compra a entrega td direitinho e rapido,2017-09-09,Very good from purchase to delivery all right and fast
341ccd0a62b82793121e9ebdd1eafaf9,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,2017-12-15,"The targaryen is not reliable, it did not deliver my purchase and placed it in the tracking of the order that was delivered on 12/14/17 fake company I want to receive my products that were paid for with bank slip"
396ca63a1ddba5ae532c35316166b90f,Entrega e qualidade do produto de acordo com o esperado.,2017-09-12,Delivery and product quality as expected.
6d1e743b69d68d1864f8cb45e74be0d2,Excelente recomendo,2018-03-27,"Excelent, I recommend"
0272d07f5d34a8c3d31272e7ff967e7b,"A bolsa e muito bonita por fora
Mas dentro não tem forro 
E é bem fragil 
",2018-01-23,"The bag is very beautiful on the outside
But inside there is no lining
And it's very fragile"
320ae91d4c5cb8164c168fc68392a5fb,"Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"" em cima do marcador de nível da tinta. Já solicitei a troca. ",2018-05-22,"When I installed the ink cartridge, my printer indicated that it was empty, and displayed the error message ""!"" above the ink level marker. I already requested the exchange."
80d8874af03512892908e3910ca8ed00,"muito bom, recomendo o produto.",2018-04-19,"very good, I recommend the product."
6d7d0a5e33c92adf782b137720eeefa6,quanto ao site não tenho o que questionar! sempre cumprem super o combinado ... recomendo sempre! mas o produto é fraco.. ,2018-05-11,"As for the site, I have nothing to question! they always super fulfill the agreement ... I always recommend! but the product is weak.."
5f8ed42b9eee8adbd7344caca4ca507e,bom em todos os aspectos,2017-05-20,good in every way
e5a35475f7efa7f6abac5febba3fb464,Até hoje estou satisfeito com a sbmarino,2018-04-17,To this day I am satisfied with the submarine
b92b5b1122f1298b87bc7882115db417,Não foram entregue as duas capas de couro compradas. Apenas uma delas. Aguardo a devolução do dinheiro ou a entrega da segunda capa.,2017-08-12,The two leather covers purchased were not delivered. Just one of them. I await the return of the money or the delivery of the second cover.
f922b9d00a755863556181c1a366193d,"Fiquei feliz com. O tecido ,mas acho que faltou o lençol de cima para ficar completo , espero que logo lancem.",2018-07-07,"I was happy with. The fabric, but I think the top sheet was missing to be complete, I hope they launch it soon."
49f6f0bbf53f6d961deefc4d2fb0a6cd,Chegou antes do prazo é a cabeceira é linda.,2018-03-07,It arrived before the deadline and the headboard is beautiful.
7c43af1205ff01c2b95065b2b02b3343,"Houve alguma confusão entre vendedor e o stark, pois recebi um email do stark pedindo o cancelamento do produto por algum imprevisto na entrega; neguei e recebi o produto dias depois.",2017-06-09,"There was some confusion between the seller and Stark, as I received an email from Stark asking for the cancellation of the product due to some unforeseen delivery; I denied and received the product days later."
6b15d200f47b4e13b03d237fd0b1894e,Gostei do produto chegou no tempo certo os vendedores estão de parabéns,2017-06-15,I liked the product arrived on time the sellers are to be congratulated
c25f2dc8ab33facf7a72f76c8a47d75a,Atendimento excelente,2018-01-05,Excelent reception
f8499130452fd0f108a9a24454f51c32,No dia 19 de maio usei e a à alça quebrou sem muito peso ,2017-05-19,On May 19th I used it and the handle broke without much weight
72093b147d797e6abbdf569bf07bf57f,Toalha do maior campeão do Brasil maravilhosa ,2018-01-31,Towel of the greatest champion of Brazil wonderful
4292f07bf6cb46aa563a430e6d9cf10b,"A entrega foi realizado muito antes do previsto. 
Bom produto...estou satisfeita",2018-04-20,"Delivery was carried out much earlier than expected.
Good product... I'm satisfied"
1545c0d2c381662ba869e91e4c1aaca1,Até agora tudo bem estou esperando a entrega do produto,2018-02-04,So far so good I'm waiting for the delivery of the product
032cfb72d792d30b6181b482d85f8d1a,"A compra ocorreu como o esperado, desde de o pedido até o recebimento do produto. Tudo bem certinho. ",2018-07-12,"The purchase went as expected, from ordering to receiving the product. Alright alright."
67c79a3a4b7d8e4fc8590fb8ca4d3f8a,"O produto foi entregue antes do prazo.
",2018-01-10,The product was delivered before the deadline.
5fdcb2a2c4de7fbbf5715788535f4a96,"Gostei muito do produto era exatamente boque eu esperava, entrega dentro do prazo, parabéns recomendo a loja",2017-03-31,"I really liked the product it was exactly what I expected, delivery on time, congratulations I recommend the store"
8eaebf463e205cdcc126801ca343a33f,comprei o produto na cor preta e chegou na cor vermelha.,2017-04-11,I bought the product in black and it arrived in red.
90febfe6ab599694729eaba46be1d3ad,"já é a segunda vez que compro nesta loja,super eficiente entrega rápida e antes do prazo contratado, produto bem embalado , Nota 10
Muito Obrigado",2018-01-26,"this is the second time I buy in this store, super efficient, fast delivery and before the contracted deadline, well packaged product, Note 10
Thank you very much"
5fd2d6fbe0e63511703a80078e938be5,Pensei que a mochila fosse um material mais resistente.,2018-08-22,I thought the backpack was a more resistant material.
ed2842d0aa7ac6285c7547d17f17da4d,"Comprei um produto e veio outro.
Mandei msg informando o erro , porém não obtive resposta.
Obrigado ",2018-02-22,"I bought one product and another came.
I sent a message informing the error, but I didn't get a response.
Thanks"
9a8d24623d56c13f950247baa73f4c80,o produto demora muita para chegar !,2018-03-10,The product takes a long time to arrive!
4b4f1f1ad3fcac5ed98109ed67b1d072,"So recebemos um relogio pelo correio

att
",2018-03-17,"So we received a watch in the mail

Att"
6d5cbd66b8b52a035e44276fdda28797,"entrega rápida, produto conforme esperado",2017-04-20,"fast delivery, product as expected"
f74dd1cc5d081bff126d062eec26f695,Tudo como anunciado....Ótimo produto...,2018-05-11,Everything as advertised....Great product...
9d14b1424ca737608bc50f9d3c1a78bb,"Produto de boa qualidade, exatamente conforme anunciado, e o preço baixo é uma atrativo a mais.",2018-03-20,"Good quality product, exactly as advertised, and the low price is an added attraction."
9ba260ed7e6a228e5e9910e035a70c7f,"Somente foi entregue uma unidade, ao invés de duas.",2017-12-13,"Only one unit was delivered, instead of two."
a3d308c5563d93a99c7896bf7ff94e80," adorei o produto;; recebi antes do prazo combinado ,, ficou muito bonito",2017-05-10,"I loved the product;; I received it before the agreed deadline,, it was very beautiful"
3f71ee62eb5acdc9b5121f6d99901583,Muito satisfeito.,2018-05-01,Very satisfied.
668aad714767396c2b7d949a27913bb7,Otimo produto porem caro demais !!! ,2018-07-03,Great product but too expensive!!!
ddda0fa55fc550a8f14f6ae00652fcf9,"Produtos otimos, entrega rápida.
Super recomendo!!!",2017-12-22,"Great products, fast delivery.
Super recommend!!!"
699b866b71b5ad31f1faa2b1ab4fe1a6,"recebi sim mais com defeito os encaixes sao dois igual e nao fecham 
",2018-01-18,"Yes, I received it, but with a defect, the fittings are two the same and do not close"
73a58bd10f2667a04ee95df0071d5988,Ainda não recebi,2018-01-06,I still haven't received
30a4f0f115950517b46d48046b609bd1,Tive um pós venda excelente através do Sr Renato,2018-08-24,I had an excellent after sales service through Mr Renato
16e2b94c7b6c1107c0abec3a77ae3afa,"Gostei muito do produto, a entrega veio antes do prazo. Recomendo, fica bem encaixado no celular, não tira a elegância do aparelho, como outras as capas que deixam monstruoso com o tamanho.",2018-03-18,"I really liked the product, the delivery came before the deadline. I recommend it, it fits well on the cell phone, it doesn't take away the elegance of the device, like other covers that make it monstrous with its size."
41b377e06cb52feb5630c3ce360cd8cd,"Até agora nao recebi.Comprei este aparelho por questao de saude,portanto nao recomendo esta loja.",2017-09-30,"So far I haven't received it. I bought this device for health reasons, so I don't recommend this store."
cea53cba54c5c3a5d28db7b0bb013ace,"Recomendo a todos. Produto de ótima qualidade, entregue sem problemas.",2017-09-14,"I recommend it to everyone. Great quality product, delivered without problems."
19910e37f2130c56f553edfbdc0c65fb,Produto chegou dentro do prazo. Veio conforme descrição e é excelente.,2018-07-21,Product arrived on time. Came as described and is excellent.
4564316d686dc211b70511906d579588,"o produto chegou antes do prazo, e gostei bastante!! agora meu rapazinho de 3 aninhos vai aproveitar ao maximo!!",2017-08-02,"The product arrived before the deadline, and I really liked it!! now my 3 year old boy will enjoy it to the fullest!!"
1ff86f2ca823caab2e02507d2633081d,"Gostaria de saber quando chegará meu produto?
Pois já se passou a data prevista para entrega , gostaria de uma resposta estou aguardando!",2018-03-22,"Would you like to know when my product will arrive?
Because the scheduled delivery date has passed, I would like an answer I am waiting!"
179ac76606aa67e8f50238e3bb1d8933,Parabéns. Recebi antes do prazo . tudo correto como foi combinado.,2017-03-29,Congratulations. I received before the deadline. all correct as agreed.
d49137ea593f67aa74446503e88aa91d,"O produto entregue difere do pedido
trata-se de um produto inferior!
Gostaria que fosse solucionado o problema!
Não estou satisfeito com procedimento!",2018-04-21,"The product delivered differs from the order
this is an inferior product!
I wish the problem could be fixed!
I am not satisfied with the procedure!"
4fa8392da03c452f77faa3f2952fa346,Muito bom mesmo!,2018-05-24,Really good!
d3b4d016ccfc708c50866b550f903b9d,"Comprei o produto, paguei no boleto e só recebi metade do produto, anunciaram uma coisa é mandaram outra. Muito insatisfeita 😡😡😡",2017-12-31,"I bought the product, paid with a bank slip and only received half of the product, they announced one thing and sent another. Very dissatisfied 😡😡😡"
1708bf606fae9970482894dabb9e2fa8,Entrega antes do prazo produto muito bem conservado. ,2017-06-17,"Delivery ahead of schedule, product in very good condition."
cbd63dc4f83043f2714e48fe8a83957d,Produto de ótima qualidade. Adorei!,2017-07-18,Great quality product. I loved!
c1f198cdce8b992a9cddc3aaba11e689,"Apesar da demora em expedir a nota fiscal, depois de expedida a entrega foi rápida e o produto veio bem embalado. Recomendo.",2018-08-21,"Despite the delay in issuing the invoice, after dispatch the delivery was fast and the product came well packaged. I recommend."
19074f5809403265fc47263ea93325ee,Comprei o produto dia em inicio de março e não recebi no prazo abrindo até um protocolo para resolverem minha situação,2018-03-29,"I bought the product at the beginning of March and I did not receive it on time, even opening a protocol to solve my situation"
c54629f4fc4dcf65a10efb35322ec769,"Não recebi o produto, assim como nenhum contato por parte do .vendedor",2018-05-12,"I did not receive the product, as well as no contact from the seller."
1c6d1543dc13cb2465c63ac5de6cb4d0,Nem ratrear estou conseguindo:(,2017-08-10,I'm not even tracking :(
1f836d160f50247a394034abd93b7c24,Esperando o instalador,2018-01-17,waiting for the installer
a835f8e62dd58cf9c07678bdd7cfb935,"comprei um produto para ser entregue por essa loja
e ainda não recebi
pois assim já se passou a data de entrega",2017-10-25,"I bought a product to be delivered by this store
and I still haven't received
because the delivery date has already passed"
d92b28e1533de65ba31b2d6756a72faf,Ótimo serviço,2018-01-23,great service
b66f1f980a4832698b613bcce72bb779,"Ótima compra. Ótimo produto. Só senti falta de algum comunicado entre a compra e a chegada do produto, só contato. Mas valeu.",2017-08-29,"Great buy. Great product. I just missed some communication between the purchase and the arrival of the product, just contact. But thanks."
782be3066f784bbc0a5f4f5256172488,veio conforme o pedido mais o pós venda não respondeu nenhuma das minhas perguntas,2018-02-16,came as requested but the after sales did not answer any of my questions
