x,y,cluster,sentiment,topic_proxy,review_id,review_text
-0.19324863,0.17426908,3,Positive,product,668aad714767396c2b7d949a27913bb7,otimo produto porem caro demais
0.4435706,0.33732298,1,Positive,delivery,ddda0fa55fc550a8f14f6ae00652fcf9,produtos otimos entrega rápida super recomendo
-0.2786581,-0.32435867,3,Negative,product,699b866b71b5ad31f1faa2b1ab4fe1a6,recebi sim mais com defeito os encaixes sao dois igual e nao fecham
-0.30913806,-0.42498004,2,Negative,other,73a58bd10f2667a04ee95df0071d5988,ainda não recebi
0.20272227,-0.023239978,4,Positive,other,30a4f0f115950517b46d48046b609bd1,tive um pós venda excelente através do sr renato
0.063657984,0.26048738,1,Positive,delivery,16e2b94c7b6c1107c0abec3a77ae3afa,gostei muito do produto a entrega veio antes do prazo recomendo fica bem encaixado no celular não tira a elegância do aparelho como outras as capas que deixam monstruoso com o tamanho
-0.13608491,0.21598724,3,Negative,other,41b377e06cb52feb5630c3ce360cd8cd,até agora nao recebi comprei este aparelho por questao de saude portanto nao recomendo esta loja
0.3058979,0.31713858,1,Positive,product,cea53cba54c5c3a5d28db7b0bb013ace,recomendo a todos produto de ótima qualidade entregue sem problemas
0.36452764,0.311296,6,Positive,delivery,19910e37f2130c56f553edfbdc0c65fb,produto chegou dentro do prazo veio conforme descrição e é excelente
0.17163454,0.013980679,6,Positive,delivery,4564316d686dc211b70511906d579588,o produto chegou antes do prazo e gostei bastante agora meu rapazinho de aninhos vai aproveitar ao maximo
-0.07717399,0.15210363,6,Negative,delivery,1ff86f2ca823caab2e02507d2633081d,gostaria de saber quando chegará meu produto pois já se passou a data prevista para entrega gostaria de uma resposta estou aguardando
0.33304232,-0.29546654,5,Positive,delivery,179ac76606aa67e8f50238e3bb1d8933,parabéns recebi antes do prazo tudo correto como foi combinado
-0.36256623,0.24753642,2,Negative,product,d49137ea593f67aa74446503e88aa91d,o produto entregue difere do pedido trata se de um produto inferior gostaria que fosse solucionado o problema não estou satisfeito com procedimento
0.5210889,-0.3814281,5,Positive,other,4fa8392da03c452f77faa3f2952fa346,muito bom mesmo
-0.4497007,-0.03055261,2,Negative,product,d3b4d016ccfc708c50866b550f903b9d,comprei o produto paguei no boleto e só recebi metade do produto anunciaram uma coisa é mandaram outra muito insatisfeita
0.010009259,0.48950407,6,Positive,delivery,1708bf606fae9970482894dabb9e2fa8,entrega antes do prazo produto muito bem conservado
0.44821143,0.0037059858,1,Positive,product,cbd63dc4f83043f2714e48fe8a83957d,produto de ótima qualidade adorei
0.11265738,0.33934447,6,Positive,delivery,c1f198cdce8b992a9cddc3aaba11e689,apesar da demora em expedir a nota fiscal depois de expedida a entrega foi rápida e o produto veio bem embalado recomendo
-0.47371972,0.071019106,2,Negative,delivery,19074f5809403265fc47263ea93325ee,comprei o produto dia em inicio de março e não recebi no prazo abrindo até um protocolo para resolverem minha situação
-0.58653194,0.12435567,2,Negative,product,c54629f4fc4dcf65a10efb35322ec769,não recebi o produto assim como nenhum contato por parte do vendedor
-0.14715333,-0.5921118,5,Negative,other,1c6d1543dc13cb2465c63ac5de6cb4d0,nem ratrear estou conseguindo
0.067830905,-0.17800644,0,Neutral,other,1f836d160f50247a394034abd93b7c24,esperando o instalador
-0.37640136,0.14634499,2,Negative,delivery,a835f8e62dd58cf9c07678bdd7cfb935,comprei um produto para ser entregue por essa loja e ainda não recebi pois assim já se passou a data de entrega
0.48979282,-0.2819077,5,Positive,other,d92b28e1533de65ba31b2d6756a72faf,ótimo serviço
-0.10586146,0.16599637,4,Positive,product,b66f1f980a4832698b613bcce72bb779,ótima compra ótimo produto só senti falta de algum comunicado entre a compra e a chegada do produto só contato mas valeu
-0.5043829,-0.083084,2,Negative,other,782be3066f784bbc0a5f4f5256172488,veio conforme o pedido mais o pós venda não respondeu nenhuma das minhas perguntas
-0.37777913,-0.25369596,2,Negative,other,1489ef235189b9e5e1a9d4308bf228bd,comprei duas mochilas recebi apenas uma o natal está chegando e até agora nada
-0.24649288,0.16222855,2,Neutral,delivery,b0ac2d014efe743e181a5e8dc9cfb8ad,o preço foi ótimo o prazo de entrega que é longo mais de mês para entregar comprei cartuchos e entregaram apenas reclamei e enviaram o outro ainda dentro do prazo de entrega
0.02981998,-0.15142924,0,Positive,delivery,edd86e0af4dc62b340c60d846643cbf9,prazo foi estendido porém entregue no prazo divulgado na propaganda cadeira conforme foto vem para montar mais fácil e linda
0.22047158,0.10879133,4,Positive,product,5b6a0d5350fe3036f41d543d06eb7a5b,simplesmente lindo adorei o produto tamanho perfeito já comprei várias produtos já faz anos que compro no baratheon
0.42021137,-0.3120923,5,Positive,delivery,18abfe82de3995ac67d737ecc8189a31,muito bom chegou dentro do prazo
0.20750593,0.32016903,6,Positive,delivery,c374da82d5c67281544168e3cfb22be3,otimo preço entregou antes do prazo e produto de ótima qualidade
-0.24695732,-0.41685686,2,Negative,other,bbb937e9c2b62a2205af03e8a7fed42b,comprei um relogio de presente de natal para meu filho e ate agora nao chegou enviei mensagens e na ultima conversa o relogio chegaria ontem porem nao recebi nada
-0.017650038,-0.26779407,0,Positive,delivery,77ac6288ca3e09284cb264d6b0b4d7a2,só poderia entregar mais rápido fim de ano
0.37916684,0.029167108,4,Positive,other,284e9d66ebdec028eab3b817447014ac,otima venda tudo perfeito
0.3554092,0.16039819,1,Positive,product,b297a6deb0afe6ada1c2b0fe0365de83,produto de ótima qualidade chegou antes do tempo esperado amei
0.24316575,-0.092596374,0,Positive,other,b495f6f95880a213da87b39539fefad9,veio bem embalado envio rápido
0.33123153,0.18301848,4,Positive,delivery,88b1ded591cdd8c4f48c5285c7599392,estou muito satisfeita com a minha compra e com o recebimento do produto dentro do prazo
-0.38143277,-0.37646872,2,Neutral,other,608e890852fc78c3854d83a0cfab8557,até agora não recebi nada a colcha estava prevista para anteontem e até agora nada
-0.33760366,-0.119183496,3,Negative,other,cb0de6745dc7d44ff821eabbc2613df9,os pincéis vieram amassados não condiz com algumas fotos mas condiz com a descrição são fracos não cabem na case e um veio descolado
-0.002063498,0.2620619,6,Positive,delivery,0871369412bd49aef1b9f916700a9495,produto correspondente as minhas expectativas foi entregue antes do prazo estabelecido
-0.044635348,0.03137567,4,Positive,other,e47020cf52099bce9dc57524ea41218b,indico a loja compro sempre na lannister
-0.19800784,0.27254704,3,Negative,product,71f7323f884804c6d38bbcd658e07318,o produto veio diferente da q mostra na foto não é de luxo nem acolchoado como dizia
0.19672395,-0.11953053,4,Positive,other,180e67ff4510555ef7d76de7fe42c11c,foi tudo normal como é mesmo uma compra por internet obrigado
0.030875862,0.29183635,6,Positive,delivery,500dab66d2c2cc1b14d64d0e1aa346db,produto chegou dentro do prazo atende pelo custo benefício porém a bolsa não é forrada e a alça é de plástico estou satisfeita
0.2691605,-0.031647958,1,Positive,delivery,9e96e374304db42a8aecd4a97d53cc1b,estou plenamente satisfeita com minha aquisição e recomendo a única coisa que não concordo é com o valor de frete autíssimo
-0.23295107,-0.29607293,2,Neutral,other,32cba2bc8e4b8a57f2063c108e2d6693,comprei só enviaram
-0.19422436,-0.065118276,3,Negative,other,86b8f28757b213a5f9888c8f31f15dc5,parece que mantem bem o alimento sem murchar batata palha mas a tampa é estranha parece que não fecha e o inox da tampa é feio
-0.23836727,0.07313167,2,Negative,product,5bed105c6756af72c550e78d4e9bcba7,estou aguardando uma resposta até hoje sobre os meus produtos já foram pagos e ainda não os recebi foram iguais e necessito falar com pessoas e não máquina ou gravações
0.3999141,0.23231366,1,Positive,delivery,21d7fa60f781a98de43940c2573d07ee,entrega e produto perfeito
0.4250993,-0.088836305,5,Positive,product,3e0449b3abd6563eef3fab99a2e5a9ec,parabéns pelo excelente atendimento de qualidade
-0.016234279,0.3958721,6,Positive,product,19205689f830b4a8f7372c7655e7c4a7,produto entregue antecipadamente
0.24568458,0.26382932,1,Positive,delivery,073075873e2d7603248cfc951ad7c2c8,gostei de comprar recebi o produto antes do prazo e de boa qualidade recomendo
0.37211788,-0.18502277,0,Positive,other,505f890341880ff7158b09cabfd90ece,super recomendo stark sempre chegando antes da dta prevista d
-0.5110958,-0.22449358,2,Positive,other,f8629b549f7dbe5911ac684cd67b75ad,correios não entregou
0.2101961,0.14831361,6,Positive,delivery,2f17f8ffe35062ac9d76c4dde9c181eb,entrega feita no prazo e produto em perfeitas condicoes parabens a equipe
-0.36177915,0.062987424,2,Neutral,product,cb0afd21795569cda373d39c5a0ca502,ainda não recebi o produto
-0.32073632,0.2581723,2,Negative,product,d34ad0ccdfa8649968e8eb3cac55e8b4,gostaria de receber os produtos corretos tentei realizar a troca pela devolução de dinheiro no cartão mas o site da lannister não possibilita que seja realizado
0.45320797,0.010059677,1,Positive,delivery,12f226601192062b644b158e0af9e723,produto perfeito entrega rápida estou satisfeitíssima
-0.49960768,0.19349313,2,Negative,product,2d0d80576ee9bbab49cc108d9ec7a0fb,meu produto veio com defeito devolvi conforme informado postado no correio conforme indicado e até hoje não recebi nenhuma notificação da empresa quanto a devolução e análise para ter meuressarcimento
0.02628249,-0.27614084,0,Positive,delivery,c70f661829da37bccaeda6bcb6aed01e,o pedido chegou antes do prazo obrigada
-0.35219806,-0.23314613,2,Negative,support,45d1572f5bfca2707ae6748265f8169a,só recebemos cartucho já abrimos reclamação no site e ainda não obtive resposta
0.33571076,0.48898694,1,Positive,product,cca1567911b8150cfda5ce46e6a8ad7a,produto de alta qualidade descrição confere com o produto entregue no tempo certo recomendo
-0.006057456,-0.18802625,3,Negative,other,8f16e30ff188fe57a427fee7afb60c90,o tampo da mesa chegou todo amassado e batido
-0.1127849,0.102905236,6,Negative,delivery,a099d25e117c98a5d7ae5b70119b7f32,dentro do prazo porém poderiam agilizar como no meu outro produto que foi entregue em dias
0.2927832,0.022835605,0,Positive,delivery,90d7c8c2bc4d1328995149f3fd6ea941,o relógio é lindo e a entrega foi muito rápida recomendo
0.20292522,-0.057151236,1,Positive,other,294845299f875a2abb84852d4c5be77b,adorei pequeno fácil de usar não arranha apela e limpa a pele recomendo
0.41321295,-0.16211705,5,Positive,other,83f2d758c5e31f14e3d8ce9bff55780e,como sempre excelente serviço
0.05108726,0.09642135,6,Negative,product,f43eeb6bb515e7c94635efb799ac5901,até o momento eu n recebir o produto
0.031821907,-0.05249831,0,Positive,delivery,4ba573578ef9ba73205025d483690779,como sempre lannister entrega certinho
0.25017118,0.16793081,6,Positive,delivery,94d950a41403f4a115ab713488ddb3cd,produto perfeito chegou antes do prazo
0.35463393,0.115798645,1,Positive,delivery,56f8b1f478a87c6604588ad148e61ca8,muito bom o produto melhor que esperava e foi entregue no prazo gostei bastante
0.26503086,0.28031948,1,Negative,product,7b66de927426b71a817aa36df5e8a0b3,muito bom o produto e preço cobrado
0.46477383,0.22955737,1,Positive,product,a425fade0a366210ed595648f21cb93d,muito bom o produto recomendo
0.19545408,-0.04455042,0,Positive,delivery,7f2c8f10a5eec4375a11cbcb3573310d,entrega dentro do prazo isso é importante
0.11082314,-0.03855481,4,Positive,other,c68c027ea1d9979f147099c68efd93e6,gostei muito o objeto veio o mesmo comprado já comprei em outras lojas e veio outra cor ñ gostei com lannister tudo ok
-0.44193852,0.10957005,3,Neutral,product,d2b2e7612330948a735af300611bb922,o aparelho chegou apresentando defeito não está apresentando todas as funções no visor digital
-0.453722,0.30981252,2,Negative,product,bde05133984518116b3d77d994e375d3,o produto não está nas medidas corretas indicadas na oferta terei q ligar para vcs para troca
0.036940068,-0.2978966,0,Negative,other,253662a4cd78b84ca6547d0359fe90f6,no aguardo de um retorno urgente
-0.4159814,0.12141728,2,Negative,delivery,24203dee295cf23bd24b7ace9bca261f,produto mais que passou do prazo de entregar tento resolver o problema com a empresa e não consigo falar com ninguém tudo que fazem é me passar para reclamar num sistema que não funciona
-0.3627184,-0.13800703,2,Neutral,product,38bcaf95057f842c3b64408733eaab1b,só recebi um produto consta que já recebi os dois não recebi a sapateira
-0.46886706,0.13536108,2,Negative,delivery,4f3d4af8f472d4ccd334d4222c4e9ef4,deram um prazo muito grande para a entrega do produto e não conseguiram entregar no prazo
0.4575863,0.14940175,1,Negative,product,8bc4d875dbab927e9190060688edc80f,excelente produto indico a qualquer pessoa
0.3991441,-0.12577283,0,Positive,delivery,cf8b4347ae76e6b7992a8c63f3d51774,tudo certinho entrega no prazo ótimo
-0.4201467,0.00055795163,2,Negative,product,2165b2b26e67eee7a9d28e13c0ad0468,não recebi o produto e agora
0.18493621,-0.5581847,5,Neutral,other,fed701d8d331019dcc29237db66c8523,chegou amassado
-0.26125926,-0.018681362,3,Negative,refund,1edf2a3596b417ee8485f64c7c2109ac,comprei tapete de borracha para tr mitsubishi a loja entregou um tapete de pvc horrivel no titulo ta tapete borracha tr me enganaram e agora o que fazer sendo que tem despesa para devoluçao por
0.301257,0.015463464,1,Positive,other,f54fd311f6fd8cd1b4affd14bdaf04ce,ótimo perfume fragrância maravilhosa recomendo
0.31308103,0.19206807,1,Positive,product,43310eef57e5f5f520cdb52f91b9876f,muito boa e rapida e o produto veio em bom estado agora e mesmo fazer os testes
-0.070591,0.27052456,6,Positive,delivery,7c38b0697f3d800e6314b76b382a9f7e,o produto superou minha expectativa o prazo de entrega foi antecipado em dias já instalei e ficou show
0.16882531,-0.010303915,0,Positive,delivery,13af9d6501d608374c69d002c6b37ce1,entrega rapida
0.24322338,-0.09029433,0,Positive,delivery,02303acbf32fcc6401f552eaef2bf19f,previsão de entrega até recebi em excelente
-0.38094413,0.019012503,3,Neutral,product,f99ff17e430a53efe61d359faa3b425e,solicitei devolução produto com defeito
-0.088844255,-0.10832387,4,Positive,support,169f34e00e26eea55ba60c7b19170e66,loja em si é boa pena a americana nao da suporte ao cliente
0.17757617,-0.52266634,5,Positive,other,3ddeab8903b5a44dc3fc4d34b3a476f3,exatamente o que eu precisava
-0.3979218,0.09954529,3,Neutral,product,cd9125d39cfcb70ed3967732642e4864,achei a qualidade do produto muito ruim não veio nenhuma bucha ou parafuso para fixar na parede
0.34179538,-0.4538031,5,Positive,other,1aab39030ff449c992217a3b137539eb,obrigada chegou mto rápido
-0.24216121,-0.091505796,2,Positive,other,727e90447c06918e0d7a7a6d0db040c1,o único problema é que a marcação de data é a marcação americana
0.12110959,0.32967287,6,Positive,delivery,11d080870bba1f6ee139bd07dc192d2e,acho que o produto deveria ter um prazo de validade maior
0.15069942,0.24208704,4,Positive,delivery,9a2056d86f12c153d8fbc8d9005e6ac8,entrega antes do prazo recomendo essa loja
0.031555086,-0.1218574,4,Neutral,delivery,8c8ec6ed4210b3d764d3dd3bbe9e87d9,boa noite as lojas lannister são ótimas adoro o site hoje faço pouquíssima compra pelo frete abusivo infelizmente não compensa como antes mas precisamos comprar obrigada
0.4188735,0.231464,1,Positive,product,2acc7c2cb1cc5ecf180610f8f505af5b,excelente produto bonito e sofisticado
-0.51750594,-0.2906242,2,Positive,other,185ddd533ae43daef9e6e905f5bd0207,não veio a nota fiscal
0.3170758,0.056277268,1,Positive,delivery,7a845d0d61a2195360d6856d4f0bbaa8,agradeço muito pois recebi o produto correto conforme encontrado no site a entrega foi super rápida fiquei muito satisfeito e com certeza vou recomentar para os amigo
0.1954268,0.37090737,6,Positive,delivery,0643e09decfa0910bdc5645ff1914b3c,entrega rápida produto conforme anunciado
-0.3639865,0.08059075,2,Negative,delivery,fb9c35dd3f4294381b42154f21186e83,meu produto ainda não foi entregue já fiz minha reclamação e até agora não tive nenhuma previsão de entrega estou super insatisfeito e quero meu dinheiro de volta foi denunciar ao procon
-0.0948868,-0.120930105,3,Negative,other,2464e0bf2ea1b52aa5552b70e5a10dfa,a cortina não é o modelo que pedi
